v8-version,4,5,103,33,0
code-creation,LazyCompile,0,0x1e64ff87aa60,700,"NativeModule.compile node.js:937:44",0x21f7b5fad1f0,~
code-creation,LazyCompile,0,0x1e64ff87ad20,252,"NativeModule.getSource node.js:924:36",0x21f7b5fad080,~
code-creation,LazyCompile,0,0x1e64ff87ae20,340,"NativeModule.wrap node.js:928:31",0x21f7b5fad128,~
code-creation,Stub,11,0x1e64ff87af80,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff87b000,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff87b080,316,"runInThisContext node.js:856:28",0x21f7b5fac0c0,~
tick,0xce60ad,226490,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff878c77,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff87b1c0,510,"FastNewContextStub"
code-creation,Function,0,0x1e64ff87b3c0,2220," events.js:1:11",0xd2228480918,~
code-creation,Script,0,0x1e64ff87bc80,252,"events.js",0xd2228480a58,~
code-creation,Handler,3,0x1e64ff87bd80,161,"undefined"
code-creation,LazyCompile,0,0x1e64ff87be40,540,"create native v8natives.js:754:22",0x21f7b5f49430,~
code-creation,LazyCompile,0,0x1e64ff87c060,1300,"defineProperties native v8natives.js:798:32",0x21f7b5f49628,~
code-creation,LazyCompile,0,0x1e64ff87c580,1412,"GetOwnEnumerablePropertyNames native v8natives.js:780:39",0x21f7b5f49580,~
code-creation,Stub,3,0x1e64ff87cb20,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0x1e64ff87cc60,524,"set __proto__ native v8natives.js:937:24",0x21f7b5f49cb8,~
code-creation,Stub,13,0x1e64ff87ce80,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x1e64ff87cf80,292,"EventEmitter events.js:5:22",0xd222847f8f0,~
tick,0x7f9f785a7ae7,227697,0,0x7f9f7855dd82,2,0xc7a4e0,0x1e64ff878e1e,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff87d0c0,397,"InstanceofStub"
code-creation,LazyCompile,0,0x1e64ff87d260,1020,"EventEmitter.init events.js:23:29",0xd222847ff80,~
code-creation,LazyCompile,0,0x1e64ff87d660,340,"getPrototypeOf native v8natives.js:650:30",0x21f7b5f48f98,~
code-creation,Stub,12,0x1e64ff87d7c0,675,"CompareICStub"
code-creation,LazyCompile,0,0x1e64ff87da80,324,"startup.processFatal node.js:195:34",0x21f7b5fac4b0,~
code-creation,LazyCompile,0,0x1e64ff87dbe0,684,"startup.globalVariables node.js:159:37",0x21f7b5fac210,~
code-creation,Handler,3,0x1e64ff87dea0,171,"global"
code-creation,Stub,3,0x1e64ff87df60,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff87dfe0,120,"LoadConstantStub"
code-creation,Stub,2,0x1e64ff87e060,1258,"NameDictionaryLookupStub"
code-creation,Handler,3,0x1e64ff87e560,585,"hasOwnProperty"
code-creation,Handler,3,0x1e64ff87e7c0,164,"push"
code-creation,Handler,3,0x1e64ff87e880,192,"filename"
code-creation,StoreIC,9,0x1e64ff87e940,134,"filename"
code-creation,Handler,3,0x1e64ff87e9e0,192,"id"
code-creation,StoreIC,9,0x1e64ff87eaa0,134,"id"
code-creation,Handler,3,0x1e64ff87eb40,192,"exports"
code-creation,StoreIC,9,0x1e64ff87ec00,134,"exports"
code-creation,Handler,3,0x1e64ff87eca0,192,"loaded"
code-creation,StoreIC,9,0x1e64ff87ed60,134,"loaded"
code-creation,Handler,3,0x1e64ff87ee00,164,"cache"
code-creation,Handler,3,0x1e64ff87eec0,216,"buffer"
code-creation,KeyedStoreIC,10,0x1e64ff87efa0,153,"buffer"
code-creation,Handler,3,0x1e64ff87f040,164,"compile"
code-creation,Stub,3,0x1e64ff87f100,120,"LoadConstantStub"
code-creation,Stub,3,0x1e64ff87f180,120,"LoadConstantStub"
code-creation,Stub,3,0x1e64ff87f200,116,"LoadFieldStub"
code-creation,StoreIC,9,0x1e64ff87f280,134,"filename"
tick,0x906fa1,228746,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff87ddd3,0x1e64ff878ec9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff87f320,678,"FastNewContextStub"
tick,0x8fc402,229828,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff87ddd3,0x1e64ff878ec9,0x1e64ff875d92
code-creation,Function,0,0x1e64ff87f5e0,7716," buffer.js:1:11",0xd2228487da0,~
code-creation,Script,0,0x1e64ff881420,252,"buffer.js",0xd2228487ee0,~
code-creation,Handler,3,0x1e64ff881520,164,"runInThisContext"
code-creation,Handler,3,0x1e64ff8815e0,216,"internal/util"
code-creation,Function,0,0x1e64ff8816c0,548," internal/util.js:1:11",0xd222848a4e8,~
code-creation,Script,0,0x1e64ff881900,252,"internal/util.js",0xd222848a628,~
code-creation,StoreIC,9,0x1e64ff881a00,134,"loaded"
code-creation,LazyCompile,0,0x1e64ff881aa0,772,"createPool buffer.js:23:20",0xd2228484a58,~
code-creation,Stub,12,0x1e64ff881dc0,195,"CompareICStub"
tick,0xb7831d,230930,0,0x19a3140,0,0xb903f0,0x1e64ff881c0e,0x1e64ff87fca7,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff87ddd3,0x1e64ff878ec9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff881ea0,182,"DoubleToIStub"
code-creation,Stub,2,0x1e64ff881f60,424,"StoreFastElementStub"
code-creation,KeyedStoreIC,10,0x1e64ff882120,134,""
code-creation,Stub,12,0x1e64ff8821c0,675,"CompareICStub"
code-creation,LazyCompile,0,0x1e64ff882480,732,"Uint8ArrayConstructByLength native typedarray.js:76:37",0x21f7b5f6c588,~
code-creation,LazyCompile,0,0x1e64ff882760,476,"ToPositiveInteger native runtime.js:672:27",0x21f7b5f3e720,~
code-creation,LazyCompile,0,0x1e64ff882940,636,"setPrototypeOf native v8natives.js:653:30",0x21f7b5f49040,~
code-creation,Stub,13,0x1e64ff882bc0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Handler,3,0x1e64ff882cc0,171,"Uint8Array"
code-creation,Handler,3,0x1e64ff882d80,171,"Object"
code-disable-optimization,"exports.deprecate","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff882e40,500,"exports.deprecate internal/util.js:7:29",0xd222848a118,
code-creation,Stub,11,0x1e64ff883040,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8830c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff883140,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8831c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff883240,532,"exports._deprecate internal/util.js:37:30",0xd222848a310,~
code-creation,Handler,3,0x1e64ff883460,211,"process"
code-creation,Handler,3,0x1e64ff883540,171,"process"
code-creation,Handler,3,0x1e64ff883600,566,"noDeprecation"
code-creation,Stub,11,0x1e64ff883840,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff8838c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x905c30,232044,0,0x9050eb,2,0xc7a4e0,0x1e64ff878f11,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff883940,756,"startup.globalTimeouts node.js:169:36",0x21f7b5fac2b8,~
code-creation,Handler,3,0x1e64ff883c40,216,"timers"
code-creation,Function,0,0x1e64ff883d20,3460," timers.js:1:11",0xd2228490330,~
code-creation,Script,0,0x1e64ff884ac0,252,"timers.js",0xd2228490470,~
tick,0xbff8fd,233127,1,0xde5d00,3,0x925210,0x1e64ff8840b5,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff883a0b,0x1e64ff878f11,0x1e64ff875d92
code-creation,Handler,3,0x1e64ff884bc0,216,"_linklist"
code-creation,Function,0,0x1e64ff884ca0,500," _linklist.js:1:11",0xd2228491940,~
code-creation,Script,0,0x1e64ff884ea0,252,"_linklist.js",0xd2228491a80,~
code-creation,Stub,3,0x1e64ff884fa0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff8850c0,216,"assert"
code-creation,Stub,2,0x1e64ff8851a0,542,"FastNewContextStub"
tick,0x8feef0,234189,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8841a1,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff883a0b,0x1e64ff878f11,0x1e64ff875d92
code-creation,Function,0,0x1e64ff8853c0,2452," assert.js:1:11",0xd22284936f0,~
code-creation,Script,0,0x1e64ff885d60,252,"assert.js",0xd2228493830,~
code-creation,Stub,3,0x1e64ff885e60,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff885f80,216,"util"
tick,0xce1fc2,235486,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff8857ac,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8841a1,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff883a0b,0x1e64ff878f11,0x1e64ff875d92
code-creation,Function,0,0x1e64ff886060,5092," util.js:1:11",0xd2228498198,~
code-creation,Script,0,0x1e64ff887460,252,"util.js",0xd22284982d8,~
tick,0x7f9f78664098,236334,0,0xb3ae7a,0,0xb8e6a0,0x1e64ff87a142,0x1e64ff8869b9,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8857ac,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff8841a1,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff883a0b,0x1e64ff878f11,0x1e64ff875d92
code-creation,Stub,14,0x1e64ff887560,236,"ToBooleanStub(Undefined,SpecObject)"
code-creation,LazyCompile,0,0x1e64ff887660,1052,"exports.inherits util.js:712:28",0xd22284973f0,~
code-creation,Handler,3,0x1e64ff887a80,164,"push"
code-creation,LazyCompile,0,0x1e64ff887b40,1092,"exports.debuglog util.js:56:28",0xd2228497280,~
code-creation,LazyCompile,0,0x1e64ff887fa0,540,"toUpperCase native string.js:541:29",0x21f7b5f58920,~
code-creation,Stub,13,0x1e64ff8881c0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,11,0x1e64ff8882c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff888340,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x1e64ff8883c0,2780,"test native regexp.js:132:20",0x21f7b5f662d0,~
code-creation,RegExp,5,0x1e64ff888ea0,979,"\\bTIMER\\b"
code-creation,LazyCompile,0,0x1e64ff889280,236,"init _linklist.js:3:14",0xd22284913f0,~
tick,0xa64c41,237523,1,0x8c16b0,4,0xb916e0,0x1e64ff884868,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff883a0b,0x1e64ff878f11,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff889380,308,"startup.globalConsole node.js:179:35",0x21f7b5fac360,~
code-creation,LazyCompile,0,0x1e64ff8894c0,1124,"__defineGetter__ native v8natives.js:132:28",0x21f7b5f47de0,~
code-creation,Stub,13,0x1e64ff889940,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x1e64ff889a40,308,"startup.processAssert node.js:235:35",0x21f7b5fac558,~
code-creation,LazyCompile,0,0x1e64ff889b80,1324,"startup.processConfig node.js:241:35",0x21f7b5fac600,~
code-disable-optimization,"DELETE","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x1e64ff88a0c0,316,"DELETE native runtime.js:349:23",0x21f7b5f3fbf0,
code-creation,LazyCompile,0,0x1e64ff88a200,1300,"split native string.js:420:23",0x21f7b5f58530,~
code-creation,Stub,12,0x1e64ff88a720,295,"CompareICStub"
code-creation,Stub,12,0x1e64ff88a860,187,"CompareICStub"
code-creation,LazyCompile,0,0x1e64ff88a920,620,"join native array.js:333:19",0x21f7b5f51d28,~
code-creation,LazyCompile,0,0x1e64ff88aba0,1668,"InnerArrayJoin native array.js:317:24",0x21f7b5f51c80,~
tick,0xc3c929,238602,0,0x7ffea9479ef0,2,0xc7a4e0,0x1e64ff88b20a,0x1e64ff88ab3b,0x1e64ff889d6e,0x1e64ff878fe9,0x1e64ff875d92
code-disable-optimization,"Join","TryFinallyStatement"
code-creation,LazyCompile,0,0x1e64ff88b240,4520,"Join native array.js:102:14",0x21f7b5f515f0,
code-creation,LazyCompile,0,0x1e64ff88c400,580,"UseSparseVariant native array.js:89:26",0x21f7b5f51548,~
code-creation,KeyedStoreIC,10,0x1e64ff88c660,134,""
code-creation,LazyCompile,0,0x1e64ff88c700,3380,"replace native string.js:146:23",0x21f7b5f58098,~
code-creation,Stub,13,0x1e64ff88d440,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,13,0x1e64ff88d540,200,"CompareNilICStub(NullValue)(Null)"
code-creation,Stub,3,0x1e64ff88d620,160,"StoreFieldStub"
code-creation,StoreIC,9,0x1e64ff88d6c0,134,"lastIndex"
code-creation,Handler,3,0x1e64ff88d760,141,"$regexpLastMatchInfoOverride"
code-creation,LazyCompile,0,0x1e64ff88d800,676,"parse native json.js:40:19",0x21f7b5f8a730,~
tick,0xcd606e,239668,0,0x7ffea9478760,2,0xc7a4e0,0x1e64ff88da42,0x1e64ff88a04a,0x1e64ff878fe9,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff88dac0,1572,"Revive native json.js:16:16",0x21f7b5f8a688,~
code-creation,LazyCompile,0,0x1e64ff88e100,316," node.js:253:49",0xd222849c5c0,~
code-creation,Stub,12,0x1e64ff88e240,675,"CompareICStub"
code-creation,KeyedStoreIC,10,0x1e64ff88e500,153,"default_configuration"
code-creation,Stub,2,0x1e64ff88e5a0,2714,"RecordWriteStub"
code-creation,Stub,3,0x1e64ff88f040,224,"StoreFieldStub"
code-creation,Handler,3,0x1e64ff88f120,138,"target_defaults"
code-creation,Stub,3,0x1e64ff88f1c0,184,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f280,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f360,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f440,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88f4c0,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f5a0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88f620,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f700,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88f780,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f860,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88f8e0,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88f9c0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88fa40,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88fb20,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88fba0,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88fc80,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88fd00,224,"StoreFieldStub"
tick,0xbbf5c0,240746,0,0x7ffea9479e10,0,0xb918e0,0x1e64ff88db58,0x1e64ff88df77,0x1e64ff88df77,0x1e64ff88da42,0x1e64ff88a04a,0x1e64ff878fe9,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff88fde0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88fe60,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff88ff40,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff88ffc0,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff8900a0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890120,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890200,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890280,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890360,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff8903e0,224,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff8904c0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890540,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890640,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff8906c0,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff8907c0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890840,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890940,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff8909c0,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890ac0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890b40,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890c40,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890cc0,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff890dc0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890e40,228,"StoreFieldStub"
tick,0xd001c0,241823,0,0xb88d27,0,0xb918e0,0x1e64ff88db58,0x1e64ff88df77,0x1e64ff88df77,0x1e64ff88da42,0x1e64ff88a04a,0x1e64ff878fe9,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff890f40,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff890fc0,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891080,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891100,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891200,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891280,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891380,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891400,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891500,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891580,228,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891680,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891700,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff8917c0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891840,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891900,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891980,188,"StoreFieldStub"
tick,0xb12b92,242895,0,0x7ffea947a000,0,0xb918e0,0x1e64ff88db58,0x1e64ff88df77,0x1e64ff88df77,0x1e64ff88da42,0x1e64ff88a04a,0x1e64ff878fe9,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff891a40,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891ac0,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891b80,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891c00,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891cc0,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891d40,188,"StoreFieldStub"
code-creation,Stub,3,0x1e64ff891e00,116,"LoadFieldStub"
code-creation,Stub,3,0x1e64ff891e80,188,"StoreFieldStub"
code-creation,Handler,3,0x1e64ff891f40,138,"variables"
tick,0x7f9f785a7ae7,243976,0,0x7f9f7855dd82,0,0xb903f0,0x1e64ff88dfdf,0x1e64ff88da42,0x1e64ff88a04a,0x1e64ff878fe9,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff891fe0,594,"FastNewContextStub"
code-creation,LazyCompile,0,0x1e64ff892240,1844,"startup.processNextTick node.js:262:37",0x21f7b5fac6a8,~
code-creation,LazyCompile,0,0x1e64ff892980,492,"startup.processPromises node.js:505:37",0x21f7b5fac750,~
tick,0xc37fc8,245038,0,0x7ffea947a260,2,0xc7a4e0,0x1e64ff8790c1,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff892b80,596,"startup.processStdio node.js:614:34",0x21f7b5fac7f8,~
code-creation,LazyCompile,0,0x1e64ff892de0,324,"startup.processKillAndExit node.js:729:40",0x21f7b5fac8a0,~
code-creation,LazyCompile,0,0x1e64ff892f40,564,"startup.processSignalHandlers node.js:771:43",0x21f7b5fac948,~
code-creation,LazyCompile,0,0x1e64ff893180,1700,"addListener events.js:191:58",0xd2228480220,~
code-creation,Stub,8,0x1e64ff893840,533,"CallICStub(args(6), FUNCTION, "
code-creation,Stub,8,0x1e64ff893a60,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x1e64ff893ae0,2656,"emit events.js:117:44",0xd2228480178,~
code-creation,Stub,3,0x1e64ff894540,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0x1e64ff894680,680,"emitTwo events.js:85:17",0xd222847fb90,~
code-creation,LazyCompile,0,0x1e64ff894940,1140," node.js:782:39",0xd22284a24a8,~
tick,0xd33d20,246138,0,0x19ff268,2,0xc7a4e0,0x1e64ff894752,0x1e64ff89427b,0x1e64ff893417,0x1e64ff893126,0x1e64ff879151,0x1e64ff875d92
code-creation,LazyCompile,0,0x1e64ff894dc0,484,"isSignal node.js:776:22",0xd22284a2400,~
code-creation,LazyCompile,0,0x1e64ff894fc0,1324,"slice native string.js:386:21",0x21f7b5f58488,~
code-creation,Stub,12,0x1e64ff895500,195,"CompareICStub"
code-creation,Stub,12,0x1e64ff8955e0,413,"CompareICStub"
code-creation,Handler,3,0x1e64ff895780,201,"removeListener"
code-creation,KeyedStoreIC,10,0x1e64ff895860,153,"removeListener"
code-creation,StoreIC,9,0x1e64ff895900,134,symbol("normal_ic_symbol" hash 1bb8d9a3)
code-creation,LazyCompile,0,0x1e64ff8959a0,908,"startup.processChannel node.js:813:36",0x21f7b5fac9f0,~
code-creation,LazyCompile,0,0x1e64ff895d40,532,"startup.processRawDebug node.js:836:37",0x21f7b5faca98,~
code-creation,KeyedStoreIC,10,0x1e64ff895f60,134,""
code-creation,Stub,12,0x1e64ff896000,413,"CompareICStub"
code-creation,Stub,14,0x1e64ff8961a0,240,"ToBooleanStub(String)"
code-creation,Stub,3,0x1e64ff8962a0,634,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff896520,216,"path"
tick,0xcdef74,247231,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff879871,0x1e64ff875d92
code-creation,Function,0,0x1e64ff896600,3940," path.js:1:11",0xd22284a6a70,~
code-creation,Script,0,0x1e64ff897580,252,"path.js",0xd22284a6bb0,~
code-creation,LazyCompile,0,0x1e64ff897680,1352,"posix.resolve path.js:417:25",0xd22284a5f40,~
code-creation,LazyCompile,0,0x1e64ff897be0,460,"assertPath path.js:6:20",0xd22284a5370,~
code-creation,Stub,11,0x1e64ff897dc0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x1e64ff897e40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,3,0x1e64ff897ec0,664,"LoadIndexedStringStub"
code-creation,Stub,3,0x1e64ff898160,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x1e64ff8981e0,1128,"normalizeArray path.js:17:24",0xd22284a5418,~
code-creation,Stub,11,0x1e64ff898660,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x7f9f785ff88d,248297,0,0x0,0,0xb93ac0,0x1e64ff897b4e,0x1e64ff87992d,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff8986e0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff898800,216,"module"
code-creation,Stub,2,0x1e64ff8988e0,662,"FastNewContextStub"
tick,0xd23468,249353,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Function,0,0x1e64ff898b80,4236," module.js:1:11",0xd22284aa700,~
code-creation,Script,0,0x1e64ff899c20,252,"module.js",0xd22284aa840,~
code-creation,Stub,3,0x1e64ff899d20,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff899e40,216,"vm"
code-creation,Function,0,0x1e64ff899f20,1068," vm.js:1:11",0xd22284ab350,~
code-creation,Script,0,0x1e64ff89a360,252,"vm.js",0xd22284ab490,~
code-creation,Stub,3,0x1e64ff89a460,634,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff89a6e0,216,"fs"
tick,0xc32545,250431,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
tick,0xc37fd1,251706,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
tick,0xc40166,252828,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Stub,2,0x1e64ff89a7c0,1206,"FastNewContextStub"
tick,0xd621f8,253889,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Function,0,0x1e64ff89ac80,16412," fs.js:1:11",0xd22284b4c48,~
code-creation,Script,0,0x1e64ff89eca0,252,"fs.js",0xd22284b4d88,~
code-creation,Handler,3,0x1e64ff89eda0,164,"runInThisContext"
code-creation,Stub,3,0x1e64ff89ee60,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff89ef80,216,"constants"
code-creation,Function,0,0x1e64ff89f060,316," constants.js:1:11",0xd22284b8e40,~
code-creation,Script,0,0x1e64ff89f1a0,252,"constants.js",0xd22284b8f80,~
tick,0x7f9f785ff88d,254949,1,0xdfc3d0,2,0x9243f0,0x1e64ff87b127,0x1e64ff87ac1e,0x1e64ff87a363,0x1e64ff89b633,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
tick,0xbed017,256015,1,0xde5d00,3,0x925210,0x1e64ff89f13a,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff89b633,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff899096,0x1e64ff87acae,0x1e64ff87a363,0x1e64ff879988,0x1e64ff875d92
code-creation,Stub,3,0x1e64ff89f2a0,276,"StoreTransitionStub"
code-creation,Handler,3,0x1e64ff89f3c0,216,"stream"
code-creation,Function,0,0x1e64ff89f4a0,940," stream.js:1:11",0x21f7b5fefcb0,~
code-creation,Script,0,0x1e64ff89f860,252,"stream.js",0x21f7b5fefdf0,~
code-creation,Handler,3,0x1e64ff89f960,192,"super_"
code-creation,StoreIC,9,0x1e64ff89fa20,134,"super_"
